ababa	1
abaca	1
abaco	1
abada	1
abadi	1
abads	1
abaja	1
abaje	1
abajo	7015
abala	1
abale	1
abalo	1
abana	1
abaña	1
abane	1
abañe	1
abano	1
abaño	1
abaos	1
abapo	1
abasi	1
abata	1
abate	59
abati	1
abato	1
abece	1
abeja	185
abese	1
abete	1
abeto	1
abiar	1
abias	1
abina	1
abine	1
abino	1
abiso	1
abita	1
abite	1
abito	1
aboba	1
abobe	1
abobo	1
aboca	1
aboco	1
abofa	1
abofe	1
abofo	1
aboga	1
abogo	1
aboli	1
abona	1
abone	1
abono	58
aboya	1
aboye	1
aboyo	1
abozo	1
abran	1275
abras	222
abren	212
abres	187
abria	1
abril	424
abrio	1
abrir	1831
abris	1
absit	1
abubo	1
abuce	1
abuje	1
abura	1
abure	1
aburo	1
abusa	1
abuse	1
abuso	219
abuza	1
abuzo	1
acaba	3804
acabe	769
acabo	3303
acala	1
acama	1
acame	1
acamo	1
acana	1
acara	1
acare	1
acari	1
acaro	1
acaso	2028
acata	1
acate	1
acato	1
accha	1
acebo	1
acece	1
aceda	1
acede	1
acedo	1
acema	1
aceña	1
acepa	1
acepe	1
acepo	1
acera	191
acere	1
acero	610
aceta	1
aceto	1
aceza	1
acezo	1
achao	1
achin	1
achis	1
acial	1
aciar	1
acida	1
acido	1
acije	1
acilo	1
acima	1
acimo	1
acion	1
acles	1
aclla	1
acnes	1
acoca	1
acoco	1
acoda	1
acode	1
acodo	1
acoge	1
acogi	1
acoja	1
acojo	1
acola	1
acole	1
acolo	1
acopa	1
acope	1
acopo	1
acora	1
acore	1
acoro	1
acosa	1
acose	1
acoso	192
acota	1
acote	1
acoto	1
acres	64
acroe	1
acroy	1
actas	1
actea	1
actor	914
actos	357
actua	51
actue	1
actuo	1
acuda	34
acude	1
acudi	1
acudo	1
acuea	1
acueo	1
acula	1
acule	1
aculo	1
acuna	1
acuña	36
acune	1
acuñe	1
acuno	1
acuño	1
acure	1
acusa	155
acuse	1
acuso	48
acuta	1
acuti	1
acuto	1
acuyo	1
adala	1
adama	77
adame	1
adamo	1
adans	1
adaza	1
adeje	1
adela	1
adema	1
ademe	1
ademo	1
adian	1
adiar	1
adias	1
adien	1
adies	1
adios	943
adiva	1
adive	1
admon	1
adoba	1
adobe	1
adobo	1
adora	285
adore	1
adoro	772
adosa	1
adose	1
adoso	1
adral	1
adran	1
adrar	1
adras	1
adren	1
adres	1
aduar	1
aduce	1
adufe	1
aduja	1
aduje	1
adujo	1
adula	1
adule	1
adulo	1
aduna	1
adune	1
aduno	1
adura	1
adure	1
aduri	1
aduro	1
adven	1
aedos	1
aerea	32
aereo	1
aetas	1
afaca	1
afama	1
afame	1
afamo	1
afana	1
afane	1
afano	1
afans	1
afata	1
afate	1
afato	1
